alg,test_pop_id,search_time_limit,planning_pop_id,num_episodes_limit,exp_time_limit,exp_num,env_id,agent_id,num,len,return,discounted_return,time,search_time,update_time,reinvigoration_time,evaluation_time,policy_calls,inference_time,search_depth,num_sims,mem_usage,min_value,max_value,belief_state_acc,belief_state_acc_0,belief_state_acc_1,belief_state_acc_2,belief_state_acc_3,belief_state_acc_4,belief_state_acc_5,belief_state_acc_6,belief_state_acc_7,belief_state_acc_8,belief_state_acc_9,belief_state_acc_10,belief_state_acc_11,belief_state_acc_12,belief_state_acc_13,belief_state_acc_14,belief_state_acc_15,belief_state_acc_16,belief_state_acc_17,belief_state_acc_18,belief_state_acc_19,belief_state_acc_20,belief_state_acc_21,belief_state_acc_22,belief_state_acc_23,belief_state_acc_24,belief_state_acc_25,belief_state_acc_26,belief_state_acc_27,belief_state_acc_28,belief_state_acc_29,belief_state_acc_30,belief_state_acc_31,belief_state_acc_32,belief_state_acc_33,belief_state_acc_34,belief_state_acc_35,belief_state_acc_36,belief_state_acc_37,belief_state_acc_38,belief_state_acc_39,belief_state_acc_40,belief_state_acc_41,belief_state_acc_42,belief_state_acc_43,belief_state_acc_44,belief_state_acc_45,belief_state_acc_46,belief_state_acc_47,belief_state_acc_48,belief_state_acc_49,belief_history_acc,belief_history_acc_0,belief_history_acc_1,belief_history_acc_2,belief_history_acc_3,belief_history_acc_4,belief_history_acc_5,belief_history_acc_6,belief_history_acc_7,belief_history_acc_8,belief_history_acc_9,belief_history_acc_10,belief_history_acc_11,belief_history_acc_12,belief_history_acc_13,belief_history_acc_14,belief_history_acc_15,belief_history_acc_16,belief_history_acc_17,belief_history_acc_18,belief_history_acc_19,belief_history_acc_20,belief_history_acc_21,belief_history_acc_22,belief_history_acc_23,belief_history_acc_24,belief_history_acc_25,belief_history_acc_26,belief_history_acc_27,belief_history_acc_28,belief_history_acc_29,belief_history_acc_30,belief_history_acc_31,belief_history_acc_32,belief_history_acc_33,belief_history_acc_34,belief_history_acc_35,belief_history_acc_36,belief_history_acc_37,belief_history_acc_38,belief_history_acc_39,belief_history_acc_40,belief_history_acc_41,belief_history_acc_42,belief_history_acc_43,belief_history_acc_44,belief_history_acc_45,belief_history_acc_46,belief_history_acc_47,belief_history_acc_48,belief_history_acc_49,belief_action_acc,belief_action_acc_0,belief_action_acc_1,belief_action_acc_2,belief_action_acc_3,belief_action_acc_4,belief_action_acc_5,belief_action_acc_6,belief_action_acc_7,belief_action_acc_8,belief_action_acc_9,belief_action_acc_10,belief_action_acc_11,belief_action_acc_12,belief_action_acc_13,belief_action_acc_14,belief_action_acc_15,belief_action_acc_16,belief_action_acc_17,belief_action_acc_18,belief_action_acc_19,belief_action_acc_20,belief_action_acc_21,belief_action_acc_22,belief_action_acc_23,belief_action_acc_24,belief_action_acc_25,belief_action_acc_26,belief_action_acc_27,belief_action_acc_28,belief_action_acc_29,belief_action_acc_30,belief_action_acc_31,belief_action_acc_32,belief_action_acc_33,belief_action_acc_34,belief_action_acc_35,belief_action_acc_36,belief_action_acc_37,belief_action_acc_38,belief_action_acc_39,belief_action_acc_40,belief_action_acc_41,belief_action_acc_42,belief_action_acc_43,belief_action_acc_44,belief_action_acc_45,belief_action_acc_46,belief_action_acc_47,belief_action_acc_48,belief_action_acc_49,belief_policy_acc,belief_policy_acc_0,belief_policy_acc_1,belief_policy_acc_2,belief_policy_acc_3,belief_policy_acc_4,belief_policy_acc_5,belief_policy_acc_6,belief_policy_acc_7,belief_policy_acc_8,belief_policy_acc_9,belief_policy_acc_10,belief_policy_acc_11,belief_policy_acc_12,belief_policy_acc_13,belief_policy_acc_14,belief_policy_acc_15,belief_policy_acc_16,belief_policy_acc_17,belief_policy_acc_18,belief_policy_acc_19,belief_policy_acc_20,belief_policy_acc_21,belief_policy_acc_22,belief_policy_acc_23,belief_policy_acc_24,belief_policy_acc_25,belief_policy_acc_26,belief_policy_acc_27,belief_policy_acc_28,belief_policy_acc_29,belief_policy_acc_30,belief_policy_acc_31,belief_policy_acc_32,belief_policy_acc_33,belief_policy_acc_34,belief_policy_acc_35,belief_policy_acc_36,belief_policy_acc_37,belief_policy_acc_38,belief_policy_acc_39,belief_policy_acc_40,belief_policy_acc_41,belief_policy_acc_42,belief_policy_acc_43,belief_policy_acc_44,belief_policy_acc_45,belief_policy_acc_46,belief_policy_acc_47,belief_policy_acc_48,belief_policy_acc_49
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,10,6,0.75,0.713242537425,6.718610286712647,1.1105183362960815,0.0019346475601196,0.0015920003255208,0.3968277772267659,26176.83333333333,0.0223634243011474,7.666666666666667,1982.8333333333333,299.6796875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494761200385486,0.1915887850467289,0.276978417266187,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,11,28,0.75,0.5717570357603277,32.325029611587524,1.1421834656170435,0.0101578661373683,0.0099345530782427,0.2274176733834403,19991.60714285714,0.0192256995609828,7.607142857142857,3540.5,299.6796875,0.0,1.0,0.1785714285714285,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2657114247568186,0.1542056074766355,0.2857142857142857,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,12,8,0.75,0.6990490109302424,10.197538614273071,1.2630536556243896,0.0095881521701812,0.0092111527919769,0.6943275332450867,35366.25,0.0302664041519165,9.375,1042.0,290.86328125,0.0,1.0,0.2453271028037383,1.0,0.9626168224299064,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1144859813084112,0.205607476635514,0.0,0.0,0.4859813084112149,0.2242990654205607,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,13,25,1.0,0.7856781408072188,28.813279628753666,1.1088701152801514,0.0383069705963134,0.0381120872497558,0.2701105499267578,23050.72,0.0442919921875,8.6,1727.36,303.0234375,0.0,1.0,0.2254205607476635,1.0,1.0,0.6355140186915887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1487861864599954,0.2336448598130841,0.0701219512195122,0.1635514018691588,0.2523364485981308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,14,6,0.75,0.713242537425,7.984813690185547,1.3193782567977903,0.0079767306645711,0.0075200796127319,0.4341757694880168,24008.666666666668,0.0228925943374633,8.0,2648.1666666666665,307.046875,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1129283489096573,0.3130841121495327,0.0,0.3644859813084112,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,15,7,0.75,0.70611011205075,9.257730722427368,1.2926437173570906,0.000328881399972,0.0,0.1661075523921421,21781.85714285714,0.0208989211491176,8.428571428571429,2686.428571428572,328.00390625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8017199403125737,0.2943925233644859,0.3176470588235294,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,16,5,0.75,0.7204470075,6.516358375549316,1.2920605659484865,0.0004377365112304,0.0,0.5639511108398437,21524.0,0.0297648429870605,7.8,2344.2,328.00390625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6129062698484711,0.2383177570093458,0.5,0.3262135922330097,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,17,7,0.75,0.70611011205075,8.215632677078247,1.162848881312779,0.0072353226797921,0.0068286487034388,0.6007674421582904,28890.85714285714,0.0250699860709054,8.571428571428571,1716.142857142857,324.67578125,0.0,1.0,0.5140186915887851,1.0,1.0,0.5981308411214953,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3368623918649523,0.2523364485981308,0.1010273972602739,0.0,0.7663551401869159,0.1448598130841121,0.0934579439252336,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,18,4,0.75,0.7277242500000001,6.143075704574585,1.5313988327980042,0.0005567669868469,0.0,0.7159844636917114,53847.0,0.046278953552246,9.0,2131.5,320.81640625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5361540024380334,0.2663551401869158,0.5,0.3782608695652174,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,19,6,0.75,0.713242537425,7.818429946899414,1.2794065078099568,0.0003526210784912,0.0,0.4132719437281291,23180.33333333333,0.0221919616063435,8.5,2653.333333333333,319.81640625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7364644243423792,0.2476635514018691,0.1711229946524064,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,20,9,0.75,0.69205852082094,10.365560531616213,1.1401844554477267,0.0086899863349066,0.0082848336961534,0.2689249515533447,21832.33333333333,0.0200479560428195,8.444444444444445,1734.3333333333333,319.81640625,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0321910695742471,0.2897196261682243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,21,6,0.75,0.713242537425,8.249532222747803,1.3626594146092732,0.0003996690114339,0.0,0.4221436580022176,32619.83333333333,0.0290723244349161,7.833333333333333,2363.0,314.8828125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5601299817381029,0.205607476635514,0.1551724137931034,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,22,14,0.75,0.6581407672492259,19.56460785865784,1.2980269704546248,0.0971109696796962,0.0968196732657296,0.7944456168583461,41484.0,0.0338831629071916,8.928571428571429,1705.571428571429,314.8828125,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1815754339118825,0.0,0.1214953271028037,0.322429906542056,0.0514018691588785,0.0467289719626168,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,23,3,0.75,0.7350749999999999,3.019693613052368,1.0005224545796711,0.0038483142852783,0.0031064351399739,0.2904908657073974,27524.0,0.0230782032012939,7.333333333333333,2101.333333333333,311.90234375,0.0,1.0,0.9813084112149534,1.0,1.0,0.9439252336448598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4739373201913419,0.2616822429906542,0.2021857923497267,0.9579439252336448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,24,50,0.0,0.0,55.31541204452515,1.0792260360717774,0.0250796175003051,0.0248812818527221,0.0633227157592773,8989.18,0.0113668966293334,5.9,4378.1,299.40234375,0.0,1.0,0.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725375863470134,0.3551401869158878,0.2717391304347826,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,25,9,0.75,0.69205852082094,12.587482690811155,1.3797305425008135,0.0005462169647216,0.0002641942765977,0.5676556958092583,38249.0,0.0319614940219455,7.888888888888889,1920.4444444444443,307.46484375,0.0,1.0,0.9948078920041536,1.0,1.0,0.9532710280373832,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7017754476610186,0.1915887850467289,0.124390243902439,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,26,7,0.75,0.70611011205075,9.631173849105837,1.3654849188668388,0.0057196617126464,0.0052718435014997,0.5140788895743233,29625.14285714286,0.0268189907073974,8.428571428571429,2408.285714285714,314.16796875,0.0,1.0,0.7076101468624832,1.0,1.0,0.9532710280373832,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3484646194926569,0.219626168224299,0.2383177570093458,0.4813084112149532,0.5,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,27,5,1.0,0.96059601,7.296329259872436,1.442507266998291,0.0004703998565673,0.0,0.4539975643157959,29851.8,0.0275557518005371,8.4,2657.8,311.8828125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6918461330082623,0.205607476635514,0.5,0.7536231884057971,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,28,6,1.0,0.9509900499,9.41243600845337,1.5578263600667317,0.0004078149795532,0.0,0.561276356379191,22132.0,0.0224072933197021,8.166666666666666,2336.333333333333,311.8828125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5351583171127892,0.2803738317757009,0.5,0.4305760709010339,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,29,11,0.75,0.6782865562566033,14.131598949432371,1.26730507070368,0.0079280679876154,0.0076022148132324,0.4827306053855202,22536.636363636364,0.0229002995924516,8.272727272727273,1925.090909090909,311.8828125,0.0,1.0,0.4800339847068819,1.0,1.0,0.2803738317757009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3295447866070331,0.205607476635514,0.040880503144654,0.3411214953271028,0.5607476635514018,0.4766355140186916,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,30,6,0.75,0.713242537425,9.576905250549316,1.5737577279408772,0.0004785060882568,0.0,0.366183598836263,25576.166666666668,0.025192101796468,8.833333333333334,2564.833333333333,308.00390625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7186654727927323,0.2850467289719626,0.5,0.5269461077844312,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P1,1.0,P0,100,43200,6,CooperativeReaching-v0,0,31,11,0.75,0.6782865562566033,18.50519561767578,1.6441643021323464,0.0006174174222079,0.0003599470311945,0.3986891616474498,30253.0,0.0283329486846923,9.0,2263.2727272727275,352.08984375,0.0,1.0,0.9966015293118096,1.0,1.0,0.9626168224299064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8099099194182493,0.205607476635514,0.2080745341614907,0.4953271028037383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
